country,region,development,energy,energy_type,group,energy_group,etf,etf_proxy,marketScore,market_score,policyScore,policy_score,macroScore,macro_score,totalScore,total_score,riskLabel,risk_label,alpha,beta,annualized_volatility,gdp,gdp_growth,inflation,debt,debt_to_gdp,fx,fx_volatility,policy_stability,keywords,policy_keywords,news_article_count,macro_source,market_source,policy_source,llm_source,marketWeight,policyWeight,macroWeight,countrySpecificRiskScore,mainRiskDriver,riskDifference,expected_annual_return,estimated_sigma,probPositive,prob5,prob8,prob10,downsideProbability,growth_coefficient,stability_coefficient,risk_coefficient,volatility_coefficient,probability_model_source,llm_interpretation,llm_status,ai,ai_interpretation
Mexico,Latin America,Emerging,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,38.68,38.68,63.61,63.61,60.76,60.76,Medium-High,Medium-High,0.00999,0.788,0.2065,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1893,0.4391,0.3716,54.85,Macro Risk,-5.91,7.39,0.429,56.8,52.2,49.4,47.6,43.2,0.3623,0.119,0.0873,0.2407,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,43.88,43.88,63.61,63.61,72.25,72.25,High,High,0.00559,2.335,0.4534,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2719,0.4004,0.3277,65.6,Market Risk,-6.65,0.14,0.7087,50.1,47.3,45.6,44.5,49.9,0.3623,0.119,0.1,0.4876,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,40.0,40.0,63.61,63.61,57.98,57.98,Medium-High,Medium-High,0.01085,-0.035,0.2125,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1618,0.4558,0.3824,53.44,Macro Risk,-4.54,8.09,0.4271,57.5,52.9,50.1,48.2,42.5,0.3623,0.119,0.0842,0.2467,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,40.92,40.92,63.61,63.61,58.79,58.79,Medium-High,Medium-High,0.01085,-0.035,0.2125,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1613,0.4573,0.3814,54.03,Macro Risk,-4.76,8.02,0.4294,57.4,52.8,50.0,48.2,42.6,0.3623,0.119,0.0851,0.2467,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,40.76,40.76,63.61,63.61,59.35,59.35,Medium-High,Medium-High,0.01085,-0.035,0.2125,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1614,0.457,0.3816,54.22,Macro Risk,-5.13,7.54,0.431,56.9,52.3,49.6,47.7,43.1,0.3623,0.119,0.0857,0.2467,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,47.8,47.8,63.61,63.61,61.03,61.03,Medium-High,Medium-High,0.01085,-0.035,0.2125,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1581,0.468,0.3738,57.06,Macro Risk,-3.97,6.88,0.4358,56.3,51.7,49.0,47.1,43.7,0.3623,0.119,0.0876,0.2467,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,42.72,42.72,63.61,63.61,61.44,61.44,Medium-High,Medium-High,0.00999,0.788,0.2065,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1871,0.4455,0.3674,56.22,Macro Risk,-5.22,7.71,0.4309,57.1,52.5,49.7,47.9,42.9,0.3623,0.119,0.088,0.2407,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Battery Storage,Battery Storage,Grid Tech,Grid Tech,LIT,LIT,87.3,87.3,39.52,39.52,63.61,63.61,65.86,65.86,Medium-High,Medium-High,0.02258,1.183,0.2638,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.209,0.4295,0.3615,58.21,Macro Risk,-7.65,21.98,0.5009,67.0,63.3,61.0,59.5,33.0,0.3623,0.119,0.0929,0.298,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Transmission Grid,Transmission Grid,Grid Tech,Grid Tech,ICLN,ICLN,73.2,73.2,40.72,40.72,63.61,63.61,60.58,60.58,Medium-High,Medium-High,0.00999,0.788,0.2065,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1882,0.4424,0.3695,55.29,Macro Risk,-5.29,7.57,0.4285,57.0,52.4,49.6,47.7,43.0,0.3623,0.119,0.0871,0.2407,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Carbon Capture,Carbon Capture,Transition,Transition,ICLN,ICLN,78.26,78.26,44.12,44.12,63.61,63.61,63.62,63.62,Medium-High,Medium-High,0.00999,0.788,0.2065,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1864,0.4477,0.3659,57.62,Macro Risk,-6.0,6.81,0.4372,56.2,51.7,48.9,47.1,43.8,0.3623,0.119,0.0904,0.2407,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Mexico,Latin America,Emerging,Energy Efficiency,Energy Efficiency,Demand Tech,Demand Tech,ICLN,ICLN,71.66,71.66,35.76,35.76,63.61,63.61,58.48,58.48,Medium-High,Medium-High,0.00999,0.788,0.2065,1.4274,1.4274,4.7223,49.5702,49.5702,8.8164,8.8164,35.6909,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1909,0.4344,0.3748,53.06,Macro Risk,-5.42,8.09,0.4225,57.6,52.9,50.1,48.2,42.4,0.3623,0.119,0.0847,0.2407,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Solar PV,Solar PV,Renewable,Renewable,TAN,TAN,81.14,81.14,39.88,39.88,61.63,61.63,62.91,62.91,Medium-High,Medium-High,0.00722,0.89,0.2335,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1853,0.4094,0.4052,56.33,Macro Risk,-6.58,3.85,0.4864,53.2,49.1,46.6,45.0,46.8,0.4664,0.132,0.1022,0.2831,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Onshore Wind,Onshore Wind,Renewable,Renewable,FAN,FAN,58.96,58.96,39.32,39.32,61.63,61.63,53.87,53.87,Medium,Medium,0.01443,0.578,0.1736,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1723,0.4152,0.4125,51.91,Macro Risk,-1.96,13.92,0.4007,63.6,58.8,55.9,53.9,36.4,0.4664,0.132,0.0921,0.2232,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Offshore Wind,Offshore Wind,Renewable,Renewable,FAN,FAN,60.06,60.06,41.04,41.04,61.63,61.63,54.83,54.83,Medium,Medium,0.01443,0.578,0.1736,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1715,0.418,0.4105,52.75,Macro Risk,-2.08,13.8,0.4034,63.4,58.6,55.7,53.7,36.6,0.4664,0.132,0.0932,0.2232,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Hydropower,Hydropower,Renewable,Renewable,ICLN,ICLN,71.66,71.66,38.96,38.96,61.63,61.63,58.84,58.84,Medium-High,Medium-High,0.00999,0.788,0.2065,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1811,0.4103,0.4086,54.14,Macro Risk,-4.7,7.58,0.4478,56.7,52.3,49.6,47.8,43.3,0.4664,0.132,0.0976,0.2561,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,37.76,37.76,61.63,61.63,58.31,58.31,Medium-High,Medium-High,0.00999,0.788,0.2065,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1817,0.4083,0.4099,53.62,Macro Risk,-4.69,7.82,0.4463,57.0,52.5,49.8,48.1,43.0,0.4664,0.132,0.097,0.2561,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,38.68,38.68,61.63,61.63,60.17,60.17,Medium-High,Medium-High,0.00999,0.788,0.2065,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1813,0.4098,0.4089,54.68,Macro Risk,-5.49,7.11,0.4516,56.3,51.9,49.2,47.5,43.7,0.4664,0.132,0.0991,0.2561,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,43.88,43.88,61.63,61.63,71.65,71.65,Medium-High,Medium-High,0.00559,2.335,0.4534,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2617,0.3759,0.3624,65.0,Market Risk,-6.65,-0.27,0.7313,49.9,47.1,45.5,44.4,50.1,0.4664,0.132,0.1119,0.503,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,40.0,40.0,61.63,61.63,57.39,57.39,Medium-High,Medium-High,0.01085,-0.035,0.2125,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1548,0.425,0.4203,53.31,Macro Risk,-4.08,7.85,0.4497,56.9,52.5,49.9,48.1,43.1,0.4664,0.132,0.096,0.2621,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,40.92,40.92,61.63,61.63,58.19,58.19,Medium-High,Medium-High,0.01085,-0.035,0.2125,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1544,0.4265,0.4192,53.87,Macro Risk,-4.32,7.77,0.4519,56.8,52.4,49.8,48.0,43.2,0.4664,0.132,0.0969,0.2621,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,40.76,40.76,61.63,61.63,58.76,58.76,Medium-High,Medium-High,0.01085,-0.035,0.2125,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1544,0.4262,0.4194,54.04,Macro Risk,-4.72,7.28,0.4536,56.4,52.0,49.4,47.6,43.6,0.4664,0.132,0.0975,0.2621,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,47.8,47.8,61.63,61.63,60.43,60.43,Medium-High,Medium-High,0.01085,-0.035,0.2125,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1514,0.4374,0.4112,56.7,Macro Risk,-3.73,6.6,0.4583,55.7,51.4,48.8,47.0,44.3,0.4664,0.132,0.0994,0.2621,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,42.72,42.72,61.63,61.63,60.85,60.85,Medium-High,Medium-High,0.00999,0.788,0.2065,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1793,0.4163,0.4044,55.95,Macro Risk,-4.9,7.43,0.4535,56.5,52.1,49.5,47.7,43.5,0.4664,0.132,0.0999,0.2561,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Battery Storage,Battery Storage,Grid Tech,Grid Tech,LIT,LIT,87.3,87.3,39.52,39.52,61.63,61.63,65.27,65.27,Medium-High,Medium-High,0.02258,1.183,0.2638,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2004,0.4014,0.3982,57.9,Macro Risk,-7.37,21.65,0.5235,66.0,62.5,60.3,58.8,34.0,0.4664,0.132,0.1048,0.3134,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Transmission Grid,Transmission Grid,Grid Tech,Grid Tech,ICLN,ICLN,73.2,73.2,40.72,40.72,61.63,61.63,59.98,59.98,Medium-High,Medium-High,0.00999,0.788,0.2065,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1803,0.4131,0.4066,55.08,Macro Risk,-4.9,7.3,0.4511,56.4,52.0,49.4,47.6,43.6,0.4664,0.132,0.0989,0.2561,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Carbon Capture,Carbon Capture,Transition,Transition,ICLN,ICLN,78.26,78.26,44.12,44.12,61.63,61.63,63.03,63.03,Medium-High,Medium-High,0.00999,0.788,0.2065,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1786,0.4185,0.4029,57.27,Macro Risk,-5.76,6.51,0.4598,55.6,51.3,48.7,47.0,44.4,0.4664,0.132,0.1023,0.2561,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Brazil,Latin America,Emerging,Energy Efficiency,Energy Efficiency,Demand Tech,Demand Tech,ICLN,ICLN,71.66,71.66,35.76,35.76,61.63,61.63,57.88,57.88,Medium-High,Medium-High,0.00999,0.788,0.2065,3.4193,3.4193,4.3675,81.8554,81.8554,14.1465,14.1465,39.5886,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1828,0.405,0.4122,52.99,Macro Risk,-4.89,7.84,0.4451,57.0,52.5,49.9,48.1,43.0,0.4664,0.132,0.0966,0.2561,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Chile,Latin America,Emerging,Solar PV,Solar PV,Renewable,Renewable,TAN,TAN,81.14,81.14,39.88,39.88,46.9,46.9,58.49,58.49,Medium-High,Medium-High,0.00722,0.89,0.2335,2.6443,2.6443,4.2976,13.1456,13.1456,9.601,9.601,52.4271,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2218,0.4482,0.33,51.35,Market Risk,-7.14,7.26,0.4506,56.4,52.0,49.3,47.6,43.6,0.4285,0.1748,0.0763,0.2675,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Chile,Latin America,Emerging,Onshore Wind,Onshore Wind,Renewable,Renewable,FAN,FAN,58.96,58.96,39.32,39.32,46.9,46.9,49.45,49.45,Medium,Medium,0.01443,0.578,0.1736,2.6443,2.6443,4.2976,13.1456,13.1456,9.601,9.601,52.4271,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.207,0.4559,0.3371,45.94,Policy Risk,-3.51,17.05,0.3649,68.0,62.9,59.8,57.7,32.0,0.4285,0.1748,0.0662,0.2076,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Chile,Latin America,Emerging,Offshore Wind,Offshore Wind,Renewable,Renewable,FAN,FAN,60.06,60.06,41.04,41.04,46.9,46.9,50.41,50.41,Medium,Medium,0.01443,0.578,0.1736,2.6443,2.6443,4.2976,13.1456,13.1456,9.601,9.601,52.4271,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2058,0.459,0.3352,46.92,Policy Risk,-3.49,16.95,0.3676,67.8,62.7,59.6,57.5,32.2,0.4285,0.1748,0.0673,0.2076,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Chile,Latin America,Emerging,Hydropower,Hydropower,Renewable,Renewable,ICLN,ICLN,71.66,71.66,38.96,38.96,46.9,46.9,54.42,54.42,Medium,Medium,0.00999,0.788,0.2065,2.6443,2.6443,4.2976,13.1456,13.1456,9.601,9.601,52.4271,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2172,0.4496,0.3332,48.71,Policy Risk,-5.71,10.86,0.412,60.4,55.7,52.8,50.8,39.6,0.4285,0.1748,0.0718,0.2405,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Chile,Latin America,Emerging,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,37.76,37.76,46.9,46.9,53.89,53.89,Medium,Medium,0.00999,0.788,0.2065,2.6443,2.6443,4.2976,13.1456,13.1456,9.601,9.601,52.4271,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.218,0.4474,0.3346,48.11,Policy Risk,-5.78,11.08,0.4105,60.6,55.9,53.0,51.1,39.4,0.4285,0.1748,0.0712,0.2405,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Chile,Latin America,Emerging,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,38.68,38.68,46.9,46.9,55.75,55.75,Medium-High,Medium-High,0.00999,0.788,0.2065,2.6443,2.6443,4.2976,13.1456,13.1456,9.601,9.601,52.4271,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2174,0.4491,0.3336,49.36,Policy Risk,-6.39,10.44,0.4158,59.9,55.2,52.3,50.4,40.1,0.4285,0.1748,0.0732,0.2405,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Chile,Latin America,Emerging,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,43.88,43.88,46.9,46.9,67.23,67.23,Medium-High,Medium-High,0.00559,2.335,0.4534,2.6443,2.6443,4.2976,13.1456,13.1456,9.601,9.601,52.4271,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.3069,0.404,0.2891,61.98,Market Risk,-5.25,3.41,0.6955,52.0,49.1,47.4,46.2,48.0,0.4285,0.1748,0.086,0.4874,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
